四川交通职业技术学院2017年房屋修缮工程项目政府采购（第二次）竞争性磋商采购更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-06/4ded79cda9384295b2e8ab21b4320ecf.html
川北医学院附属医院木质办公家具政府采购公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-06/29b79047d1e946da8343799c2aab5008.html
四川省体育科学研究所2017医疗及体育科研设备采购项目公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-06/3c7d6483279548e9959bebdce651e8dc.html
四川省中医药科学院中医研究所2017年度医疗设备采购项目公开招标采购更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-06/403383e6ea01420aa1af7a45882ab0dc.html
四川师范大学2017年商学院实验室建设（第二次）采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-06/2289b42c0ba545e8b1e5d73433c9b7f0.html
四川省新闻出版广电局四川版权综合服务平台安全升级功能 扩展项目（第二次）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-06/95c8dc70796349d287e048609955499b.html
四川交通职业技术学院工业机器人技术新专业实训基地建设采购项目（第二次）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-06/83320e88270c426f8e58cc2810f70b1e.html
四川文化产业职业学院（四川省干部函授学院）学生宿舍改造项目竞争性磋商采购更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-06/8c402ac878fb40358106a366e6437912.html
四川省卫生和计划生育信息中心四川省省级健康医疗大数据分析应用平台采购项目公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-06/8900d72ff6ac4dde876d3ab15d22c6be.html
四川师范大学信息集成实施服务及服务器政府采购项目公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-05-27/ddb6f891d9b34732b332888c79f8c9d0.html
四川省工业环境监测研究院科研实验楼电梯更新改造竞争性谈判结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-06/156213a219d74611b72df93999d34e69.html
四川省公安厅监所管理总队四川省看守所厨房设施采购项目更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-06/9e5e122dcaa64a228b5668574fa944d6.html
四川省体育彩票管理中心新媒体广告服务采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-06/a02ddc2c6ae745738e44c0b695a6dd8e.html
四川省国土资源厅资料馆地质资料信息集群化产业化建设竞争性磋商结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-05-17/342d38de0331499594dcb710ba665073.html
四川师范大学2017年实验室及教室窗帘采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-06/faf34f5b28c14ddd828595c1e04f62b1.html
四川省水产局农业部长江上游水产品质量安全监督检验中心检测设备采购项目公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-05/e435bf0269214e6b86160383006ef75d.html
四川省国土资源厅资料馆存储设备采购项目竞争性谈判结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-05/8cdc7d9c165a46c3b3b85357f4d83760.html
成都理工大学成都理工大学南北翼楼电路改造工程竞争性磋商采购更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-06/8c53cd2a00f94a3b97718e0d88386132.html
四川省国土资源厅信息中心CA认证系统（川政采单[2017]3号）单一来源结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-06/19cc8d8f325a40be9d4b048f4dfb125c.html
西南科技大学接触角测量仪等设备采购公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-06/4c200dadc856412ea4975bd407b0a212.html
四川工商职业技术学院云存储设备采购项目竞争性谈判采购公告,http://202.61.88.152:9002/view/staticpags/jzxtpcggg/2017-06-06/cd31920215ff4cedb0a503eff86ad875.html
四川省资阳强制隔离戒毒所、四川省新华强制隔离戒毒所四川省戒毒管理局彩超等医疗设备政府采购项目竞争性磋商结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-06/3077fd80f1794a44b88d5fb9968bd09c.html
西南科技大学材料本科实验室教学设备公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-06/b07197d1f948466dae20c2da6f64b51c.html
四川师范大学2017年服装学院实验室建设采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-06/4d281af4ac744cb28cb3d48914b8ddd8.html
成都理工大学成都理工大学2017年图书馆纸质图书供应商入围采购项目公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-06/9029e6db121c4d4db17530a2ac1544b7.html
四川师范大学2017年等级保护测评及网站安全监测服务采购项目（第二次）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-05/f319915a4fa74e0da374180475c84122.html
四川师范大学2017年标准化食堂维修改造(二期)工程采购项目竞争性磋商结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-06/ea6d487a1b704e43aba573df07dafdee.html
中国国际贸易促进委员会四川省分会成都智博会展览宣传服务竞争性磋商结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-05-31/30b29aa3ad3c470bbead5db124250356.html
四川省民政厅编制出版四川省县级行政区域界线详图集川政采招〔2016〕347号政府采购项目公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-05/b4ab1984d57d44929d6b15d6b49dc1fc.html
四川建筑职业技术学院（德阳）建筑智能化与电气化实训中心采购项目更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-05/f6df2f0158fc411697b49cfa151f137e.html
四川省绵阳强制隔离戒毒所、四川省新华强制隔离戒毒所强戒人员生活物资（米、面、油）采购（第二次）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-06/cfd9f184fa85447eb404e19bdcdc916e.html
四川建筑职业技术学院（德阳）四川建筑职业技术学院信息系和工管系实训室建设采购项目（第二次）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-06/314f1ebeb7404613b94dea289c70d845.html
四川省蚕丝学校会计专业教学软件政府采购更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-06/05ce1bfd7a0446739073fe35f6fdb352.html
成都中医药大学附院针灸学校中医康复保健国家级示范专业建设项目（第二次）竞争性磋商采购公告,http://202.61.88.152:9002/view/staticpags/jzxcscggg/2017-05-31/767494b0f31f495bac479585b34a4c24.html
四川省内江监狱刀刺隔离网政府更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-02/b19627e4e5eb4e78b14db53bcbdfb396.html
四川省农业科学院遥感应用研究所地理信息系统软件开发服务政府采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-05/f99b2285d60a4f1c8ccbeb74c2e9decb.html
成都中医药大学附院针灸学校实验室设备和中控机柜采购与安装项目（第二次）竞争性谈判采购公告,http://202.61.88.152:9002/view/staticpags/jzxtpcggg/2017-05-31/1220948f45e2469cb63ebaf976f4265d.html
四川信息职业技术学院2017年物业管理服务(第二次）采购项目公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-02/909e031e9ef24cab9bcd6db401051a50.html
